healing_id,bot_id,environment,strategy,old_locator,new_locator,model_confidence,is_success_status,locator_changed,is_visual_strategy,last_n_failures,avg_exec_time_before,avg_exec_time_after,failed
H202501428,BOT_017,qa,dom,//div[@id='old-742'],//div[@id='old-742'],0.5839142697998858,1.0,0.0,0.0,2.0,0.7258850743473211,0.6573749834514621,0
H202501429,BOT_029,prod,css,//div[@id='old-957'],//div[@id='new-465'],0.4737457005833166,1.0,1.0,0.0,2.0,0.9070414119777435,0.7313809586293969,0
H202501430,BOT_006,prod,css,//div[@id='old-716'],//div[@id='new-244'],0.34335338051594616,1.0,1.0,0.0,4.0,0.7995346644136513,0.8919172400429483,0
H202501431,BOT_005,prod,css,//div[@id='old-539'],//div[@id='new-751'],0.519387090804472,1.0,1.0,0.0,1.0,1.0028440636720295,1.0530300663249317,0
H202501432,BOT_028,dev,css,//div[@id='old-699'],//div[@id='old-699'],0.47297542131524994,0.0,0.0,0.0,1.0,1.3364570398680449,2.2692038483725816,1
H202501433,BOT_010,qa,css,//div[@id='old-247'],//div[@id='new-532'],0.6215604577214062,0.0,1.0,0.0,2.0,1.2200821769749095,1.698629825598622,1
H202501434,BOT_019,prod,dom,//div[@id='old-727'],//div[@id='new-586'],0.40295071972269997,1.0,1.0,0.0,2.0,2.5987691910279023,4.013922369244947,1
H202501435,BOT_017,prod,ocr,//div[@id='old-816'],//div[@id='new-422'],0.3109064438634833,1.0,1.0,1.0,0.0,0.9951411383610734,0.7413858178254366,0
H202501436,BOT_015,qa,vision,//div[@id='old-124'],//div[@id='new-890'],0.53891375217843,0.0,1.0,1.0,0.0,1.290904394432903,2.331108077657543,1
H202501437,BOT_018,dev,dom,//div[@id='old-487'],//div[@id='old-487'],0.5616387227521127,1.0,0.0,0.0,2.0,0.8869631992287297,1.246797081798959,0
H202501438,BOT_028,dev,hybrid,//div[@id='old-478'],//div[@id='new-307'],0.49822914399524804,1.0,1.0,1.0,2.0,0.6886513326991928,0.3815417585953355,0
H202501439,BOT_011,prod,hybrid,//div[@id='old-547'],//div[@id='new-574'],0.40801781762484696,1.0,1.0,1.0,2.0,1.4047105392446486,2.423021236941517,1
H202501440,BOT_011,prod,css,//div[@id='old-353'],//div[@id='new-157'],0.4846647301118591,1.0,1.0,0.0,3.0,0.8994073868729946,1.046989929454601,1
H202501441,BOT_009,prod,css,//div[@id='old-827'],//div[@id='new-925'],0.6662123454156034,1.0,1.0,0.0,0.0,1.1469080835140595,1.0970061189688614,0
H202501442,BOT_003,prod,css,//div[@id='old-317'],//div[@id='new-114'],0.43245838220535593,1.0,1.0,0.0,1.0,3.213181073076789,3.633231787918582,0
H202501443,BOT_019,dev,css,//div[@id='old-993'],//div[@id='new-881'],0.4406386778585597,0.0,1.0,0.0,4.0,1.762641619143652,2.952685558628197,1
H202501444,BOT_029,dev,dom,//div[@id='old-267'],//div[@id='new-854'],0.36051397195074264,1.0,1.0,0.0,3.0,0.9832777074916013,1.030688218491387,0
H202501445,BOT_011,dev,hybrid,//div[@id='old-692'],//div[@id='new-881'],0.5389475740394726,0.0,1.0,1.0,3.0,0.8169373877101493,1.2224551845057559,1
H202501446,BOT_014,qa,dom,//div[@id='old-431'],//div[@id='new-689'],0.4793789917536958,0.0,1.0,0.0,2.0,0.8973145877626937,1.3464085879795804,1
H202501447,BOT_008,qa,ocr,//div[@id='old-713'],//div[@id='old-713'],0.5056415200812043,1.0,0.0,1.0,1.0,1.0019814172382635,1.1312599844010431,1
H202501448,BOT_029,prod,dom,//div[@id='old-573'],//div[@id='old-573'],0.49716469003859604,1.0,0.0,0.0,2.0,1.4276509783885396,1.3010836807850494,1
H202501449,BOT_029,prod,ocr,//div[@id='old-207'],//div[@id='new-916'],0.42472605686215875,1.0,1.0,1.0,0.0,1.215012036206845,2.017997049123815,1
H202501450,BOT_017,prod,css,//div[@id='old-306'],//div[@id='new-899'],0.3512430443056335,0.0,1.0,0.0,4.0,1.378407116332558,1.4612607848621209,1
H202501451,BOT_024,dev,css,//div[@id='old-781'],//div[@id='new-916'],0.646374756139637,1.0,1.0,0.0,1.0,0.6028311204662676,0.782395239226811,1
H202501452,BOT_019,prod,dom,//div[@id='old-632'],//div[@id='old-632'],0.5793727664527833,0.0,0.0,0.0,1.0,0.7284697455830222,0.9437740741242621,1
H202501453,BOT_004,prod,vision,//div[@id='old-642'],//div[@id='old-642'],0.5956932365714236,0.0,0.0,1.0,1.0,1.6283309294678439,2.670261410406383,1
H202501454,BOT_003,prod,ocr,//div[@id='old-484'],//div[@id='new-439'],0.4325004140020294,0.0,1.0,1.0,4.0,1.6593059514981148,2.510104374856427,1
H202501455,BOT_030,prod,vision,//div[@id='old-841'],//div[@id='new-727'],0.38078084745611845,0.0,1.0,1.0,2.0,1.8265677642875013,2.8603681826964253,1
H202501456,BOT_009,qa,dom,//div[@id='old-980'],//div[@id='new-293'],0.5782530067881462,0.0,1.0,0.0,2.0,0.6781015835308714,1.0054598732063158,1
H202501457,BOT_023,qa,ocr,//div[@id='old-526'],//div[@id='new-791'],0.5588735101220386,0.0,1.0,1.0,0.0,0.7623318860906881,0.7647391888712508,1
H202501458,BOT_002,prod,css,//div[@id='old-655'],//div[@id='new-877'],0.47657096397158577,1.0,1.0,0.0,3.0,2.1768268020334127,2.79395073433865,1
H202501459,BOT_021,prod,dom,//div[@id='old-316'],//div[@id='new-555'],0.40224881344633706,0.0,1.0,0.0,3.0,1.4346490019880118,1.976090905842532,1
H202501460,BOT_012,prod,hybrid,//div[@id='old-941'],//div[@id='new-978'],0.33579935223658625,1.0,1.0,1.0,2.0,1.3426469591246668,1.3978502799896346,0
H202501461,BOT_024,qa,ocr,//div[@id='old-621'],//div[@id='old-621'],0.2836941903376486,0.0,0.0,1.0,5.0,0.6934003011357166,0.9402382926415419,1
H202501462,BOT_018,dev,css,//div[@id='old-910'],//div[@id='new-530'],0.5420308206120609,1.0,1.0,0.0,3.0,1.850611188387392,1.4142245901815809,0
H202501463,BOT_029,qa,css,//div[@id='old-321'],//div[@id='new-678'],0.3784905908469577,1.0,1.0,0.0,3.0,1.5342509326129985,1.1751926146045484,0
H202501464,BOT_001,qa,css,//div[@id='old-773'],//div[@id='new-959'],0.6233472520351084,1.0,1.0,0.0,0.0,1.2657853277181546,1.1637380663598045,1
H202501465,BOT_025,qa,css,//div[@id='old-560'],//div[@id='new-895'],0.34201122825162916,0.0,1.0,0.0,4.0,1.1636733638339964,2.0188016491792977,1
H202501466,BOT_015,qa,hybrid,//div[@id='old-369'],//div[@id='new-890'],0.4225797678165098,0.0,1.0,1.0,1.0,1.3708761787381638,1.4200015511819188,0
H202501467,BOT_025,dev,ocr,//div[@id='old-350'],//div[@id='new-793'],0.5334001648030064,0.0,1.0,1.0,1.0,0.8446524417330062,1.1889131724068378,1
H202501468,BOT_008,qa,css,//div[@id='old-799'],//div[@id='new-570'],0.561536100964058,1.0,1.0,0.0,1.0,0.9101201474408546,0.7667336849794871,0
H202501469,BOT_022,dev,hybrid,//div[@id='old-167'],//div[@id='new-866'],0.4728332990268833,0.0,1.0,1.0,2.0,1.1025244654840536,1.7344032586827907,1
H202501470,BOT_012,dev,dom,//div[@id='old-836'],//div[@id='old-836'],0.6485069954168221,1.0,0.0,0.0,1.0,1.0599654182161358,0.9114127904477195,0
H202501471,BOT_029,qa,hybrid,//div[@id='old-585'],//div[@id='new-460'],0.3575414075380979,1.0,1.0,1.0,4.0,0.7663440788079149,0.7810541806875168,0
H202501472,BOT_006,dev,vision,//div[@id='old-672'],//div[@id='old-672'],0.5001690468847717,1.0,0.0,1.0,0.0,0.9015810588254055,0.7844167547258587,0
H202501473,BOT_017,qa,css,//div[@id='old-985'],//div[@id='old-985'],0.6440969152863314,1.0,0.0,0.0,1.0,1.0759597537113537,1.454957640631553,1
H202501474,BOT_016,qa,dom,//div[@id='old-852'],//div[@id='new-951'],0.4980370728004358,1.0,1.0,0.0,2.0,0.960522409860491,1.0989145762532242,0
H202501475,BOT_012,qa,ocr,//div[@id='old-922'],//div[@id='new-575'],0.5197787517997675,1.0,1.0,1.0,0.0,1.2736995630346575,1.2885248462408478,0
H202501476,BOT_016,dev,dom,//div[@id='old-298'],//div[@id='new-582'],0.5522879446489886,1.0,1.0,0.0,3.0,1.076276028428789,1.7572421141431074,1
H202501477,BOT_021,prod,dom,//div[@id='old-488'],//div[@id='old-488'],0.509437702731736,1.0,0.0,0.0,1.0,1.0844276004134092,1.2229235064915107,0
H202501478,BOT_021,prod,css,//div[@id='old-191'],//div[@id='new-937'],0.2729205556589755,0.0,1.0,0.0,5.0,1.9737473667285135,3.6751777038714812,1
H202501479,BOT_004,dev,ocr,//div[@id='old-510'],//div[@id='new-757'],0.5057176636213819,0.0,1.0,1.0,3.0,0.9652977029907726,1.6000653661794753,1
H202501480,BOT_007,prod,ocr,//div[@id='old-307'],//div[@id='new-934'],0.4482857929208646,1.0,1.0,1.0,1.0,1.5794380984645624,1.3905142184385277,0
H202501481,BOT_010,dev,dom,//div[@id='old-138'],//div[@id='new-274'],0.626520347126245,0.0,1.0,0.0,1.0,0.45442391418606226,0.6777382777624615,1
H202501482,BOT_013,prod,ocr,//div[@id='old-437'],//div[@id='old-437'],0.5383284929164144,0.0,0.0,1.0,2.0,0.7824470817080371,1.250921221789675,1
H202501483,BOT_013,dev,css,//div[@id='old-986'],//div[@id='new-804'],0.5598004198416724,0.0,1.0,0.0,2.0,0.8966399040125367,1.466853600684179,1
H202501484,BOT_029,prod,css,//div[@id='old-570'],//div[@id='new-214'],0.5677250071997422,1.0,1.0,0.0,2.0,1.7799998590777504,1.530972796211534,0
H202501485,BOT_005,prod,dom,//div[@id='old-758'],//div[@id='new-338'],0.35513191565611446,1.0,1.0,0.0,3.0,1.03971671165356,0.9329665761801714,0
H202501486,BOT_013,prod,hybrid,//div[@id='old-401'],//div[@id='old-401'],0.440529953868184,1.0,0.0,1.0,1.0,0.8693684233467717,0.9536159127066365,0
H202501487,BOT_026,prod,css,//div[@id='old-861'],//div[@id='new-767'],0.43097550774958776,0.0,1.0,0.0,4.0,1.5191310381018541,2.443394816815614,1
H202501488,BOT_001,prod,hybrid,//div[@id='old-184'],//div[@id='old-184'],0.33166216275612376,1.0,0.0,1.0,5.0,1.638477988280929,1.7935641647472456,0
H202501489,BOT_014,qa,dom,//div[@id='old-475'],//div[@id='new-283'],0.5048673139616854,1.0,1.0,0.0,3.0,0.8290283080077082,0.6541621592495664,0
H202501490,BOT_020,prod,hybrid,//div[@id='old-338'],//div[@id='new-988'],0.4032193720617483,0.0,1.0,1.0,1.0,1.5127952021204076,1.9850794590381289,1
H202501491,BOT_002,qa,hybrid,//div[@id='old-238'],//div[@id='new-497'],0.510735715824318,1.0,1.0,1.0,2.0,1.8429428356810522,1.642059167399487,0
H202501492,BOT_005,dev,css,//div[@id='old-458'],//div[@id='new-142'],0.5734048255242069,0.0,1.0,0.0,1.0,1.4979369801073006,2.5750822918267873,1
H202501493,BOT_026,prod,css,//div[@id='old-559'],//div[@id='old-559'],0.5027450277869311,1.0,0.0,0.0,4.0,1.527509518790192,1.3030613770292385,0
H202501494,BOT_006,prod,css,//div[@id='old-299'],//div[@id='old-299'],0.42381119745979,0.0,0.0,0.0,1.0,0.6764337918563319,0.7159609874705639,1
H202501495,BOT_009,qa,dom,//div[@id='old-852'],//div[@id='new-800'],0.6011567877925172,0.0,1.0,0.0,1.0,1.0587806655812517,1.8099253405894702,1
H202501496,BOT_024,prod,dom,//div[@id='old-796'],//div[@id='new-169'],0.6274294707982588,1.0,1.0,0.0,0.0,2.1553561229919365,1.9097140634681475,0
H202501497,BOT_016,qa,hybrid,//div[@id='old-833'],//div[@id='new-618'],0.47322085254781654,1.0,1.0,1.0,0.0,0.7181012003351743,0.8183831070796237,0
H202501498,BOT_008,prod,dom,//div[@id='old-594'],//div[@id='old-594'],0.45215269707633454,1.0,0.0,0.0,1.0,1.111894763874249,1.112871766896869,0
H202501499,BOT_022,prod,dom,//div[@id='old-163'],//div[@id='old-163'],0.643540086353749,0.0,0.0,0.0,2.0,2.024953332999087,2.1291011022630695,1
H202501500,BOT_008,qa,vision,//div[@id='old-645'],//div[@id='new-603'],0.43980076803876095,1.0,1.0,1.0,2.0,1.1860673605886871,0.9856227790159875,0
H202501501,BOT_017,prod,ocr,//div[@id='old-584'],//div[@id='old-584'],0.28417445122211227,1.0,0.0,1.0,4.0,0.7968635598719209,1.3106432236938153,1
H202501502,BOT_026,prod,css,//div[@id='old-324'],//div[@id='new-873'],0.3009200474012035,0.0,1.0,0.0,2.0,0.6521991632836504,0.9797684963924156,1
H202501503,BOT_002,prod,vision,//div[@id='old-857'],//div[@id='old-857'],0.4415915406176219,0.0,0.0,1.0,2.0,0.9776204437022427,1.409310464479363,1
H202501504,BOT_019,qa,ocr,//div[@id='old-221'],//div[@id='new-460'],0.540904826362959,1.0,1.0,1.0,0.0,0.6552124695940986,0.6255637500049216,0
H202501505,BOT_004,qa,ocr,//div[@id='old-788'],//div[@id='old-788'],0.6694336393162191,0.0,0.0,1.0,1.0,2.149949841966288,2.607718541979676,1
H202501506,BOT_013,qa,dom,//div[@id='old-429'],//div[@id='new-902'],0.5153004481665485,1.0,1.0,0.0,3.0,1.6801311700644657,2.626513121052939,1
H202501507,BOT_011,qa,hybrid,//div[@id='old-517'],//div[@id='new-507'],0.3959856211313784,0.0,1.0,1.0,2.0,0.5598202185719209,0.8998600799783114,1
H202501508,BOT_002,dev,css,//div[@id='old-354'],//div[@id='new-686'],0.5396801906191896,1.0,1.0,0.0,3.0,1.4218409471256936,1.5358987886333917,0
H202501509,BOT_004,dev,ocr,//div[@id='old-516'],//div[@id='new-178'],0.4356996904198922,1.0,1.0,1.0,2.0,1.317282312706959,1.2317320338352726,0
H202501510,BOT_016,prod,dom,//div[@id='old-538'],//div[@id='old-538'],0.4056846364247471,0.0,0.0,0.0,4.0,1.1893178647269194,1.4105223975397516,1
H202501511,BOT_027,dev,dom,//div[@id='old-643'],//div[@id='new-818'],0.6417719160345471,1.0,1.0,0.0,2.0,0.539732700605585,0.541393533955864,0
H202501512,BOT_004,dev,css,//div[@id='old-770'],//div[@id='old-770'],0.6367958132212784,1.0,0.0,0.0,2.0,1.0663045435047922,1.1462153629659073,0
H202501513,BOT_015,prod,hybrid,//div[@id='old-548'],//div[@id='new-316'],0.4233742163134386,0.0,1.0,1.0,2.0,1.456731685514129,2.1003638734831203,1
H202501514,BOT_004,prod,dom,//div[@id='old-722'],//div[@id='old-722'],0.4044591787923471,0.0,0.0,0.0,4.0,1.4440273801416537,2.395408641040723,1
H202501515,BOT_023,prod,dom,//div[@id='old-356'],//div[@id='old-356'],0.5596662668415853,1.0,0.0,0.0,0.0,1.081171026968081,0.9176241920907103,0
H202501516,BOT_018,prod,dom,//div[@id='old-880'],//div[@id='new-558'],0.46003517886033973,1.0,1.0,0.0,0.0,0.9185039839008833,1.3305436362294683,1
H202501517,BOT_016,prod,vision,//div[@id='old-465'],//div[@id='new-325'],0.2896364453182098,0.0,1.0,1.0,4.0,2.1314875731013703,2.2976721603201264,0
H202501518,BOT_007,prod,css,//div[@id='old-166'],//div[@id='old-166'],0.5452997991151416,1.0,0.0,0.0,1.0,0.6437845974311405,0.589980943689286,0
H202501519,BOT_025,qa,vision,//div[@id='old-100'],//div[@id='new-726'],0.3921648576226363,0.0,1.0,1.0,2.0,0.6994432612092563,0.642530443745812,0
H202501520,BOT_017,qa,ocr,//div[@id='old-524'],//div[@id='old-524'],0.5424520238622976,0.0,0.0,1.0,2.0,0.7025413666599852,1.1396523429597858,1
H202501521,BOT_007,prod,dom,//div[@id='old-632'],//div[@id='old-632'],0.6058396571464227,1.0,0.0,0.0,2.0,1.346309579017467,1.3419214492843925,0
H202501522,BOT_006,prod,dom,//div[@id='old-133'],//div[@id='new-944'],0.5984998998978582,0.0,1.0,0.0,1.0,1.3955356711279931,1.987700792091903,1
H202501523,BOT_020,qa,css,//div[@id='old-698'],//div[@id='old-698'],0.40913058241159633,1.0,0.0,0.0,3.0,1.6574541244137915,1.5621223064476264,0
H202501524,BOT_020,qa,dom,//div[@id='old-214'],//div[@id='new-363'],0.5251809349572832,1.0,1.0,0.0,2.0,1.0395081337928889,1.0531010838598966,0
H202501525,BOT_027,qa,dom,//div[@id='old-503'],//div[@id='old-503'],0.43111176658906425,1.0,0.0,0.0,1.0,2.270374083852787,3.4794938175757206,1
H202501526,BOT_006,prod,vision,//div[@id='old-922'],//div[@id='old-922'],0.37145970100538134,1.0,0.0,1.0,1.0,2.596614838589583,4.297613588445961,1
H202501527,BOT_019,qa,hybrid,//div[@id='old-987'],//div[@id='old-987'],0.5413252436341789,1.0,0.0,1.0,0.0,0.7808837987281817,1.1990831139332365,1
H202501528,BOT_025,dev,dom,//div[@id='old-645'],//div[@id='new-904'],0.5533343894913826,1.0,1.0,0.0,2.0,1.1112906403332596,1.1489380247511018,0
H202501529,BOT_004,dev,css,//div[@id='old-221'],//div[@id='old-221'],0.6228066350116462,0.0,0.0,0.0,1.0,0.9464958977370765,1.2072286778809036,1
H202501530,BOT_006,prod,vision,//div[@id='old-301'],//div[@id='new-669'],0.24680069655810524,0.0,1.0,1.0,3.0,1.130066337683207,1.6843581362231657,1
H202501531,BOT_013,prod,dom,//div[@id='old-670'],//div[@id='new-247'],0.4479837825595023,1.0,1.0,0.0,4.0,0.8443665323385015,0.7046582915122814,0
H202501532,BOT_012,qa,hybrid,//div[@id='old-748'],//div[@id='new-874'],0.49870693030919716,1.0,1.0,1.0,1.0,0.9301865568107628,0.7567362865275367,0
H202501533,BOT_011,dev,ocr,//div[@id='old-330'],//div[@id='new-242'],0.44725569872481546,0.0,1.0,1.0,1.0,1.7714564519549452,2.7310160782861392,1
H202501534,BOT_028,dev,css,//div[@id='old-123'],//div[@id='new-752'],0.6831093751774278,1.0,1.0,0.0,0.0,1.2907572824250262,1.4912650994319163,0
H202501535,BOT_016,qa,css,//div[@id='old-152'],//div[@id='new-529'],0.5757437609956859,1.0,1.0,0.0,1.0,0.795768367904546,0.6465247518829975,0
H202501536,BOT_016,qa,dom,//div[@id='old-669'],//div[@id='new-767'],0.5681628254646193,1.0,1.0,0.0,1.0,1.0923165952226626,1.286361318223599,0
H202501537,BOT_006,qa,css,//div[@id='old-883'],//div[@id='old-883'],0.5394181266991332,1.0,0.0,0.0,3.0,2.2579644279340196,4.030550353961484,1
H202501538,BOT_012,qa,dom,//div[@id='old-439'],//div[@id='old-439'],0.5042682317487369,0.0,0.0,0.0,0.0,1.1963949389452941,1.0248399769489092,1
H202501539,BOT_014,qa,hybrid,//div[@id='old-960'],//div[@id='old-960'],0.601185750066973,1.0,0.0,1.0,0.0,1.385566063557604,1.5908715307751233,0
H202501540,BOT_023,qa,hybrid,//div[@id='old-696'],//div[@id='new-644'],0.37742288464336776,1.0,1.0,1.0,1.0,1.822889341115112,3.190483880697504,1
H202501541,BOT_020,prod,vision,//div[@id='old-993'],//div[@id='old-993'],0.379853248911771,1.0,0.0,1.0,0.0,0.777934441293239,1.2921777723026675,1
H202501542,BOT_003,prod,ocr,//div[@id='old-686'],//div[@id='old-686'],0.47717528146164795,0.0,0.0,1.0,3.0,1.586534443463004,2.051578063477047,1
H202501543,BOT_002,prod,dom,//div[@id='old-834'],//div[@id='new-703'],0.3949402704126497,0.0,1.0,0.0,4.0,1.8780320208887238,2.952430838250764,1
H202501544,BOT_027,prod,dom,//div[@id='old-949'],//div[@id='new-275'],0.4354866351102439,1.0,1.0,0.0,1.0,1.4509388378099357,1.3164062170374342,0
H202501545,BOT_018,prod,dom,//div[@id='old-192'],//div[@id='old-192'],0.4622440304335803,0.0,0.0,0.0,2.0,0.9132951047387345,1.3316132233047617,1
H202501546,BOT_008,prod,ocr,//div[@id='old-752'],//div[@id='new-403'],0.33199032456450106,0.0,1.0,1.0,2.0,2.649918329172444,4.12769563662775,1
H202501547,BOT_022,qa,css,//div[@id='old-348'],//div[@id='old-348'],0.4655238803305768,0.0,0.0,0.0,5.0,0.7795333450146522,0.9568694485064896,1
H202501548,BOT_029,prod,vision,//div[@id='old-278'],//div[@id='new-100'],0.4167319976476629,0.0,1.0,1.0,2.0,0.9284064803410514,1.4364751872833865,1
H202501549,BOT_002,prod,dom,//div[@id='old-913'],//div[@id='old-913'],0.5540964732247343,1.0,0.0,0.0,0.0,0.9506789777517153,0.9471995751936688,0
H202501550,BOT_007,dev,ocr,//div[@id='old-725'],//div[@id='old-725'],0.4529672481366732,1.0,0.0,1.0,2.0,1.5425034149755426,1.466951072509692,0
H202501551,BOT_017,dev,dom,//div[@id='old-669'],//div[@id='new-353'],0.43063342351992184,0.0,1.0,0.0,1.0,1.721485534701224,2.548573511153683,1
H202501552,BOT_018,qa,vision,//div[@id='old-404'],//div[@id='new-185'],0.4594723298073229,0.0,1.0,1.0,0.0,2.386555624903258,3.274995166646519,1
H202501553,BOT_030,prod,vision,//div[@id='old-397'],//div[@id='new-341'],0.2400653254172164,1.0,1.0,1.0,5.0,2.525662761203033,3.6160404065094034,1
H202501554,BOT_020,prod,vision,//div[@id='old-688'],//div[@id='new-843'],0.3729929463186317,0.0,1.0,1.0,1.0,1.3502157296542547,2.2676690888460045,1
H202501555,BOT_003,prod,ocr,//div[@id='old-157'],//div[@id='new-155'],0.4304485561381487,0.0,1.0,1.0,3.0,1.366431890518144,2.2395906641727996,1
H202501556,BOT_015,prod,hybrid,//div[@id='old-943'],//div[@id='old-943'],0.5251687476564509,1.0,0.0,1.0,1.0,0.9726099773301319,1.3477511412076844,1
H202501557,BOT_029,prod,vision,//div[@id='old-422'],//div[@id='old-422'],0.37060806804113083,0.0,0.0,1.0,4.0,0.49168841804123886,0.5799950612004631,1
H202501558,BOT_019,prod,hybrid,//div[@id='old-648'],//div[@id='new-205'],0.1949350861967863,0.0,1.0,1.0,4.0,1.0297265860221192,1.8254863059261988,1
H202501559,BOT_007,dev,ocr,//div[@id='old-910'],//div[@id='old-910'],0.49910078734586033,1.0,0.0,1.0,2.0,1.3327388670048161,1.4252801010228773,0
H202501560,BOT_024,prod,css,//div[@id='old-382'],//div[@id='old-382'],0.5097603844522907,0.0,0.0,0.0,4.0,1.7184138926777521,2.7701625037428554,1
H202501561,BOT_026,qa,dom,//div[@id='old-218'],//div[@id='old-218'],0.47575849427622613,0.0,0.0,0.0,2.0,1.348254677593644,1.299229684342591,0
H202501562,BOT_008,prod,vision,//div[@id='old-137'],//div[@id='old-137'],0.47837514011244336,1.0,0.0,1.0,0.0,0.9591107243062642,0.9814767412261004,0
H202501563,BOT_029,prod,dom,//div[@id='old-826'],//div[@id='new-455'],0.3919812997024036,1.0,1.0,0.0,3.0,0.8082561141688165,0.8075908424452688,0
H202501564,BOT_025,prod,dom,//div[@id='old-840'],//div[@id='new-775'],0.41880719311226233,1.0,1.0,0.0,2.0,0.886593170916954,0.805075760410872,0
H202501565,BOT_028,prod,ocr,//div[@id='old-896'],//div[@id='new-326'],0.2593555312666344,0.0,1.0,1.0,4.0,0.8171040072195441,1.2996328873440268,1
H202501566,BOT_026,qa,dom,//div[@id='old-899'],//div[@id='new-325'],0.53720009437154,0.0,1.0,0.0,2.0,1.187878895316095,2.206278887466832,1
H202501567,BOT_010,prod,vision,//div[@id='old-113'],//div[@id='old-113'],0.3929228355198244,0.0,0.0,1.0,3.0,1.1613962109133624,1.6632805559404527,1
H202501568,BOT_030,qa,vision,//div[@id='old-733'],//div[@id='old-733'],0.6585526870640275,1.0,0.0,1.0,2.0,1.0660718489749763,0.6646956989053316,0
H202501569,BOT_018,prod,vision,//div[@id='old-753'],//div[@id='old-753'],0.4813963176817273,1.0,0.0,1.0,0.0,1.379768529843169,1.5774867554773222,0
H202501570,BOT_025,qa,dom,//div[@id='old-579'],//div[@id='old-579'],0.6072227680688134,1.0,0.0,0.0,3.0,1.4657470736316522,1.70223348155213,0
H202501571,BOT_028,prod,css,//div[@id='old-311'],//div[@id='new-769'],0.6281474566534979,1.0,1.0,0.0,1.0,1.6689603939463455,1.6043125763954604,0
H202501572,BOT_002,qa,ocr,//div[@id='old-513'],//div[@id='old-513'],0.42556690663066693,1.0,0.0,1.0,2.0,1.0612722566866222,0.9806833576589535,0
H202501573,BOT_019,qa,dom,//div[@id='old-525'],//div[@id='old-525'],0.5585671872513018,1.0,0.0,0.0,2.0,2.3145711714379607,2.363676437387129,0
H202501574,BOT_019,prod,css,//div[@id='old-695'],//div[@id='new-223'],0.4838342033926332,0.0,1.0,0.0,4.0,1.8562510893116542,2.323037592916454,1
H202501575,BOT_018,prod,vision,//div[@id='old-416'],//div[@id='old-416'],0.445505963781781,1.0,0.0,1.0,2.0,1.3035358521727372,1.5646340610164216,0
H202501576,BOT_030,qa,css,//div[@id='old-589'],//div[@id='new-457'],0.539163135479796,1.0,1.0,0.0,0.0,1.1253301627443404,1.249855588510524,0
H202501577,BOT_020,prod,vision,//div[@id='old-867'],//div[@id='new-878'],0.29189552794413864,1.0,1.0,1.0,2.0,1.260395254795666,0.7677567315686488,0
H202501578,BOT_004,prod,css,//div[@id='old-790'],//div[@id='new-247'],0.46211738373965155,0.0,1.0,0.0,1.0,1.3262714895908985,1.883197912662245,1
H202501579,BOT_015,qa,dom,//div[@id='old-115'],//div[@id='new-462'],0.4516699616537357,1.0,1.0,0.0,2.0,2.3236349998358077,2.88733538538963,1
H202501580,BOT_009,prod,css,//div[@id='old-502'],//div[@id='new-512'],0.37380274552248094,0.0,1.0,0.0,3.0,1.4576165338779665,2.2522936555748143,1
H202501581,BOT_011,prod,ocr,//div[@id='old-654'],//div[@id='new-232'],0.3422547184770763,0.0,1.0,1.0,3.0,1.4126504464459397,2.118531679317599,1
H202501582,BOT_015,qa,css,//div[@id='old-766'],//div[@id='new-608'],0.48765042703708733,0.0,1.0,0.0,2.0,3.1588613540077275,4.685873193911394,1
H202501583,BOT_029,dev,vision,//div[@id='old-737'],//div[@id='old-737'],0.5648137245446581,0.0,0.0,1.0,3.0,1.096441161049911,1.447502252956206,1
H202501584,BOT_023,prod,vision,//div[@id='old-225'],//div[@id='new-516'],0.32732992751938594,1.0,1.0,1.0,1.0,2.144275308154193,2.1469355111312063,0
H202501585,BOT_021,qa,css,//div[@id='old-340'],//div[@id='new-437'],0.6655956981909474,1.0,1.0,0.0,1.0,2.1884140404312564,1.7649334121877782,0
H202501586,BOT_026,dev,css,//div[@id='old-801'],//div[@id='new-608'],0.5752552907803804,0.0,1.0,0.0,2.0,1.0455005794191679,1.5561461484630128,1
H202501587,BOT_002,qa,ocr,//div[@id='old-434'],//div[@id='new-479'],0.4980177837207702,0.0,1.0,1.0,2.0,1.1982086019979146,1.8703935247491514,1
H202501588,BOT_011,prod,ocr,//div[@id='old-673'],//div[@id='new-705'],0.5077923188105363,0.0,1.0,1.0,3.0,1.152768361158755,2.084464552713927,1
H202501589,BOT_005,dev,hybrid,//div[@id='old-268'],//div[@id='new-982'],0.5201712537621235,1.0,1.0,1.0,0.0,1.225258475796567,1.2583588345398709,1
H202501590,BOT_004,qa,dom,//div[@id='old-430'],//div[@id='old-430'],0.7421169754525999,1.0,0.0,0.0,0.0,1.0778867093471882,1.219565702101835,1
H202501591,BOT_007,qa,hybrid,//div[@id='old-733'],//div[@id='old-733'],0.46366747568701,1.0,0.0,1.0,2.0,1.3339214777799946,1.1469635269714018,0
H202501592,BOT_022,qa,css,//div[@id='old-889'],//div[@id='old-889'],0.4589127327283024,0.0,0.0,0.0,3.0,0.7786255816110342,1.2015325021309549,1
H202501593,BOT_015,prod,dom,//div[@id='old-855'],//div[@id='new-771'],0.5570941217135582,0.0,1.0,0.0,1.0,1.1860588013811952,1.5119565497187262,1
