healing_id,bot_id,environment,strategy,old_locator,new_locator,model_confidence,is_success_status,locator_changed,is_visual_strategy,last_n_failures,avg_exec_time_before,avg_exec_time_after,failed
H202501910,BOT_025,dev,dom,//div[@id='old-240'],//div[@id='new-137'],0.38429598854505437,0.0,1.0,0.0,3.0,0.9687753162617947,1.1358585339093064,0
H202501911,BOT_029,prod,css,//div[@id='old-685'],//div[@id='new-910'],0.3763231120614533,1.0,1.0,0.0,0.0,1.3984613863238335,1.9755909306211024,1
H202501912,BOT_024,dev,ocr,//div[@id='old-718'],//div[@id='new-814'],0.5774476144837624,1.0,1.0,1.0,2.0,1.4249218290937544,1.2242203075590574,0
H202501913,BOT_024,dev,hybrid,//div[@id='old-757'],//div[@id='new-839'],0.5753744383924055,1.0,1.0,1.0,3.0,1.5394445396441057,1.4543087615656458,0
H202501914,BOT_019,dev,ocr,//div[@id='old-285'],//div[@id='old-285'],0.6611461367116465,1.0,0.0,1.0,1.0,1.220868959682342,1.4016536294128101,0
H202501915,BOT_011,qa,css,//div[@id='old-257'],//div[@id='new-398'],0.3724209320061253,1.0,1.0,0.0,5.0,0.9279726552653008,1.5536206891110438,1
H202501916,BOT_015,qa,hybrid,//div[@id='old-525'],//div[@id='new-767'],0.5495030161995036,1.0,1.0,1.0,1.0,0.5705784399402422,0.5399010976730765,1
H202501917,BOT_017,dev,css,//div[@id='old-706'],//div[@id='new-231'],0.6087626183305008,1.0,1.0,0.0,2.0,1.2411325884205597,1.1793708668431813,0
H202501918,BOT_019,qa,ocr,//div[@id='old-402'],//div[@id='old-402'],0.405729839691981,1.0,0.0,1.0,7.0,1.5039169809541548,1.89383269620648,1
H202501919,BOT_016,qa,dom,//div[@id='old-565'],//div[@id='new-770'],0.5253990164142059,1.0,1.0,0.0,1.0,1.0008247502130974,1.1263844330534132,1
H202501920,BOT_004,dev,css,//div[@id='old-962'],//div[@id='new-779'],0.6386857200224926,0.0,1.0,0.0,0.0,0.7500783984160181,0.47099084623361687,1
H202501921,BOT_026,qa,dom,//div[@id='old-850'],//div[@id='new-606'],0.560385969531389,0.0,1.0,0.0,1.0,1.2079566320950166,1.8333066431864764,1
H202501922,BOT_004,qa,vision,//div[@id='old-984'],//div[@id='old-984'],0.618055844497096,1.0,0.0,1.0,0.0,0.8062874889847157,1.2457548515483867,1
H202501923,BOT_007,qa,dom,//div[@id='old-907'],//div[@id='new-772'],0.5416256258542057,0.0,1.0,0.0,2.0,1.0964821706098389,1.5341861358657867,1
H202501924,BOT_002,dev,dom,//div[@id='old-977'],//div[@id='new-134'],0.5013805065286157,1.0,1.0,0.0,1.0,1.348144329946308,1.691352853209482,0
H202501925,BOT_001,prod,vision,//div[@id='old-187'],//div[@id='new-801'],0.45930467875147263,1.0,1.0,1.0,5.0,1.0432704041328278,1.0247222496816144,0
H202501926,BOT_021,qa,dom,//div[@id='old-719'],//div[@id='new-922'],0.44463225941677975,1.0,1.0,0.0,3.0,1.0126468678373377,0.9344123797003336,0
H202501927,BOT_021,qa,dom,//div[@id='old-618'],//div[@id='new-513'],0.6000640429081766,0.0,1.0,0.0,1.0,1.1248753632725046,1.6227201125808632,1
H202501928,BOT_026,qa,ocr,//div[@id='old-118'],//div[@id='new-310'],0.531283951211105,0.0,1.0,1.0,1.0,1.2826741418825707,1.743114836690279,1
H202501929,BOT_030,dev,css,//div[@id='old-648'],//div[@id='new-181'],0.5239997479038446,0.0,1.0,0.0,3.0,1.4703686363901791,1.5747802675229348,1
H202501930,BOT_001,qa,dom,//div[@id='old-839'],//div[@id='new-889'],0.43969609450457814,1.0,1.0,0.0,2.0,0.8840266704639635,1.1950107347703562,1
H202501931,BOT_021,dev,css,//div[@id='old-724'],//div[@id='new-452'],0.5859083266040206,1.0,1.0,0.0,0.0,1.191129496128325,1.721468546019624,1
H202501932,BOT_017,qa,css,//div[@id='old-925'],//div[@id='new-793'],0.43914832886459254,1.0,1.0,0.0,0.0,1.7086831816967722,1.5476855675284715,0
H202501933,BOT_027,qa,css,//div[@id='old-794'],//div[@id='old-794'],0.6432199494666387,1.0,0.0,0.0,5.0,2.631334085394346,2.96753202121044,0
H202501934,BOT_019,dev,vision,//div[@id='old-314'],//div[@id='new-711'],0.39058740709958206,0.0,1.0,1.0,1.0,0.8800797482471441,1.2276697085325772,1
H202501935,BOT_026,qa,ocr,//div[@id='old-644'],//div[@id='new-635'],0.4530167875717272,0.0,1.0,1.0,3.0,0.7481532176311094,0.9976840335787377,1
H202501936,BOT_006,qa,css,//div[@id='old-693'],//div[@id='new-900'],0.5177609292253869,1.0,1.0,0.0,3.0,1.2369947125514535,1.0590849393297004,0
H202501937,BOT_005,prod,vision,//div[@id='old-422'],//div[@id='new-708'],0.05,1.0,1.0,1.0,6.0,1.643853631845135,2.2539291717382386,1
H202501938,BOT_014,qa,dom,//div[@id='old-626'],//div[@id='new-755'],0.6656936084459162,0.0,1.0,0.0,0.0,1.1196020809513685,1.7650154705001257,1
H202501939,BOT_030,qa,css,//div[@id='old-556'],//div[@id='new-777'],0.6646226496521758,1.0,1.0,0.0,2.0,1.239662674386778,1.6145990092468399,0
H202501940,BOT_011,dev,hybrid,//div[@id='old-323'],//div[@id='new-944'],0.53975794417013,1.0,1.0,1.0,0.0,1.8088844944890863,1.3880616441335818,0
H202501941,BOT_020,qa,css,//div[@id='old-410'],//div[@id='old-410'],0.5370504214768206,1.0,0.0,0.0,1.0,1.0149957484480874,0.9667248319156747,0
H202501942,BOT_008,prod,ocr,//div[@id='old-836'],//div[@id='new-206'],0.3579521007034391,1.0,1.0,1.0,3.0,0.9440184610379065,0.736241381313128,0
H202501943,BOT_023,dev,css,//div[@id='old-189'],//div[@id='new-658'],0.5575724357217376,1.0,1.0,0.0,4.0,0.7415404720350307,0.8673359553130212,1
H202501944,BOT_002,prod,dom,//div[@id='old-524'],//div[@id='new-343'],0.5071171189838515,0.0,1.0,0.0,2.0,1.422853700240496,1.2644314392577098,0
H202501945,BOT_027,prod,dom,//div[@id='old-715'],//div[@id='new-471'],0.5268501400471632,1.0,1.0,0.0,0.0,1.2770396796252586,1.4961106722171962,0
H202501946,BOT_001,dev,hybrid,//div[@id='old-637'],//div[@id='old-637'],0.454195038744871,0.0,0.0,1.0,3.0,1.348563216233347,1.011803292422356,0
H202501947,BOT_023,qa,hybrid,//div[@id='old-907'],//div[@id='old-907'],0.5167627812647169,1.0,0.0,1.0,1.0,1.1164183299256014,1.1891560491836541,0
H202501948,BOT_016,prod,css,//div[@id='old-875'],//div[@id='new-197'],0.3742087513717763,1.0,1.0,0.0,0.0,1.6279260581602695,1.5287262767110439,0
H202501949,BOT_005,prod,css,//div[@id='old-603'],//div[@id='new-392'],0.5234200895004645,1.0,1.0,0.0,2.0,1.0320025078154593,0.8566933710425174,0
H202501950,BOT_009,qa,vision,//div[@id='old-272'],//div[@id='new-374'],0.35280935223470167,1.0,1.0,1.0,3.0,1.5924043951365412,1.8775072036243603,0
H202501951,BOT_007,prod,hybrid,//div[@id='old-824'],//div[@id='new-671'],0.4387943582862605,1.0,1.0,1.0,0.0,1.2168158601339598,1.256193065946598,0
H202501952,BOT_009,prod,dom,//div[@id='old-338'],//div[@id='old-338'],0.38027701986185974,1.0,0.0,0.0,3.0,0.9193569911414102,1.1610965180756199,0
H202501953,BOT_008,prod,css,//div[@id='old-142'],//div[@id='new-313'],0.66512491082142,1.0,1.0,0.0,2.0,2.1075593462886943,2.006793334776161,0
H202501954,BOT_005,prod,dom,//div[@id='old-406'],//div[@id='old-406'],0.307364410985507,1.0,0.0,0.0,5.0,0.6842338729095679,0.7298748073820078,0
H202501955,BOT_019,qa,css,//div[@id='old-762'],//div[@id='new-731'],0.5774290309464382,1.0,1.0,0.0,1.0,1.3721966496375049,1.4050499884026193,0
H202501956,BOT_008,dev,vision,//div[@id='old-896'],//div[@id='new-216'],0.5470763098863519,1.0,1.0,1.0,2.0,0.9023763510788515,0.8259932777893367,0
H202501957,BOT_001,prod,dom,//div[@id='old-193'],//div[@id='new-338'],0.4596251790774166,1.0,1.0,0.0,0.0,1.4574702559548507,1.4935821769653788,0
H202501958,BOT_011,prod,vision,//div[@id='old-771'],//div[@id='new-889'],0.49962716194094847,0.0,1.0,1.0,1.0,1.0089271686566263,1.4647396260474723,1
H202501959,BOT_017,qa,css,//div[@id='old-794'],//div[@id='new-253'],0.344484735873646,1.0,1.0,0.0,3.0,0.915975986973122,0.8993601053728827,0
H202501960,BOT_027,qa,dom,//div[@id='old-658'],//div[@id='new-914'],0.5341842063641382,1.0,1.0,0.0,2.0,0.6467384239229655,0.6834519398180483,1
H202501961,BOT_028,prod,hybrid,//div[@id='old-812'],//div[@id='old-812'],0.47445440971338293,1.0,0.0,1.0,1.0,1.1611118709693757,1.3914945648277484,0
H202501962,BOT_029,prod,css,//div[@id='old-495'],//div[@id='new-710'],0.297782989883713,0.0,1.0,0.0,0.0,1.4531916152467041,1.7886053199511835,1
H202501963,BOT_023,prod,dom,//div[@id='old-982'],//div[@id='old-982'],0.5883376291439663,0.0,0.0,0.0,2.0,0.5539467224095173,0.6106964882859334,1
H202501964,BOT_011,qa,css,//div[@id='old-957'],//div[@id='new-321'],0.5129461928670147,0.0,1.0,0.0,1.0,0.9389249318211916,1.4555933497559426,1
H202501965,BOT_012,prod,dom,//div[@id='old-121'],//div[@id='new-983'],0.3897607300102118,1.0,1.0,0.0,3.0,1.5436628196541142,1.9284462913190907,1
H202501966,BOT_028,qa,css,//div[@id='old-569'],//div[@id='old-569'],0.570227538707414,1.0,0.0,0.0,0.0,0.8451902843384748,0.7636515682981433,0
H202501967,BOT_016,dev,ocr,//div[@id='old-342'],//div[@id='new-829'],0.40638202045535043,1.0,1.0,1.0,2.0,1.7407728355984544,2.0469689903278834,0
H202501968,BOT_024,prod,hybrid,//div[@id='old-320'],//div[@id='new-331'],0.4014214132834142,0.0,1.0,1.0,1.0,1.5362614268553425,2.673249583934681,1
H202501969,BOT_008,prod,css,//div[@id='old-602'],//div[@id='new-386'],0.2899189450519432,1.0,1.0,0.0,2.0,1.0060015235904325,1.7883810007173964,1
H202501970,BOT_011,prod,ocr,//div[@id='old-797'],//div[@id='new-457'],0.26062641112551993,0.0,1.0,1.0,2.0,0.720035955420356,0.9697511915664564,1
H202501971,BOT_019,qa,dom,//div[@id='old-278'],//div[@id='new-940'],0.46193806498497486,0.0,1.0,0.0,3.0,0.8104344596179314,1.4910246098297233,1
H202501972,BOT_018,prod,dom,//div[@id='old-466'],//div[@id='new-144'],0.43836850590498055,0.0,1.0,0.0,1.0,1.6776165754155237,2.502869737990795,1
H202501973,BOT_008,qa,dom,//div[@id='old-280'],//div[@id='new-740'],0.6747684875864061,0.0,1.0,0.0,2.0,0.9904813897783333,1.2389314445093915,1
H202501974,BOT_019,dev,dom,//div[@id='old-998'],//div[@id='new-758'],0.5409936811639624,1.0,1.0,0.0,2.0,1.021819857706295,1.0677064307077069,0
H202501975,BOT_004,prod,vision,//div[@id='old-424'],//div[@id='new-661'],0.1225050723598138,0.0,1.0,1.0,5.0,1.7394302041311986,3.06755808568833,1
H202501976,BOT_028,prod,dom,//div[@id='old-709'],//div[@id='new-763'],0.6036853764856304,1.0,1.0,0.0,2.0,1.0419094409228857,1.3695052897245026,1
H202501977,BOT_015,dev,ocr,//div[@id='old-738'],//div[@id='old-738'],0.6771343108412847,1.0,0.0,1.0,2.0,0.844062986887067,0.8595985330576724,0
H202501978,BOT_008,qa,vision,//div[@id='old-101'],//div[@id='old-101'],0.5333214126982112,0.0,0.0,1.0,3.0,0.7652242238771163,0.8324490355031122,0
H202501979,BOT_029,prod,dom,//div[@id='old-516'],//div[@id='new-121'],0.3206603474577837,1.0,1.0,0.0,1.0,1.8359880590453037,1.955545159354422,0
H202501980,BOT_025,prod,dom,//div[@id='old-592'],//div[@id='new-311'],0.5486584628163709,1.0,1.0,0.0,1.0,0.864374762117232,0.7882002487291234,0
H202501981,BOT_015,qa,css,//div[@id='old-544'],//div[@id='new-811'],0.47313419625970343,0.0,1.0,0.0,1.0,1.7951779424957302,2.1778078993281516,1
H202501982,BOT_026,prod,css,//div[@id='old-113'],//div[@id='new-339'],0.3269330884595023,1.0,1.0,0.0,2.0,2.569944153737792,2.583029588113738,0
H202501983,BOT_016,qa,css,//div[@id='old-857'],//div[@id='new-506'],0.43951069594416986,0.0,1.0,0.0,5.0,0.8442859991481283,1.4049274156247613,1
H202501984,BOT_027,prod,dom,//div[@id='old-369'],//div[@id='new-294'],0.48322473032364555,1.0,1.0,0.0,1.0,1.8180368182479605,2.013711370508063,0
H202501985,BOT_001,qa,dom,//div[@id='old-943'],//div[@id='new-429'],0.6010144563322797,1.0,1.0,0.0,0.0,0.6645958596239947,0.7508405629213152,0
H202501986,BOT_011,qa,dom,//div[@id='old-187'],//div[@id='new-147'],0.46053664802500105,1.0,1.0,0.0,3.0,0.898754073610564,0.9514745791275816,0
H202501987,BOT_014,dev,css,//div[@id='old-559'],//div[@id='old-559'],0.6101855541468142,0.0,0.0,0.0,4.0,1.3574302752251293,1.8087805519923115,1
H202501988,BOT_025,prod,css,//div[@id='old-827'],//div[@id='new-425'],0.5529381075957839,1.0,1.0,0.0,3.0,1.8850193575423726,2.0116384833733845,1
H202501989,BOT_002,prod,css,//div[@id='old-431'],//div[@id='new-530'],0.21698338646088253,0.0,1.0,0.0,3.0,0.7944265104290813,1.3294726340013658,1
H202501990,BOT_005,prod,dom,//div[@id='old-867'],//div[@id='new-668'],0.5292839936153553,0.0,1.0,0.0,3.0,0.7612160229915624,0.9163444023984996,0
H202501991,BOT_022,prod,hybrid,//div[@id='old-876'],//div[@id='new-594'],0.20218524102925495,1.0,1.0,1.0,6.0,1.2158343990878098,1.2512282996221291,0
H202501992,BOT_020,qa,hybrid,//div[@id='old-880'],//div[@id='new-523'],0.42694798238598625,1.0,1.0,1.0,3.0,1.1771103895537067,1.8834739812957264,1
H202501993,BOT_007,prod,dom,//div[@id='old-250'],//div[@id='old-250'],0.5460517837513706,0.0,0.0,0.0,0.0,2.501497405746545,2.682206632577724,1
H202501994,BOT_027,prod,vision,//div[@id='old-448'],//div[@id='new-986'],0.2594745973185754,1.0,1.0,1.0,4.0,1.7616902484463839,2.037414439959516,0
H202501995,BOT_003,qa,dom,//div[@id='old-267'],//div[@id='old-267'],0.5953095407573488,0.0,0.0,0.0,4.0,0.8909358296502853,1.4624239646644157,1
H202501996,BOT_009,prod,css,//div[@id='old-639'],//div[@id='old-639'],0.48814685547495923,1.0,0.0,0.0,1.0,1.2911974310342507,1.296731724061264,0
H202501997,BOT_004,prod,dom,//div[@id='old-645'],//div[@id='new-353'],0.38651476832495185,1.0,1.0,0.0,2.0,1.3149188848309052,1.1526597536557546,0
H202501998,BOT_012,dev,vision,//div[@id='old-321'],//div[@id='new-531'],0.5226667343615801,1.0,1.0,1.0,2.0,1.4072821723034867,2.4608040649350422,1
H202501999,BOT_030,prod,vision,//div[@id='old-131'],//div[@id='new-541'],0.2538897831118958,1.0,1.0,1.0,3.0,1.022412725595541,0.8002177277174379,0
H202502000,BOT_011,qa,hybrid,//div[@id='old-425'],//div[@id='new-858'],0.5755251431571399,1.0,1.0,1.0,1.0,0.7244187736828518,1.2132259306684756,1
H202502001,BOT_002,qa,dom,//div[@id='old-962'],//div[@id='old-962'],0.5959713557894445,1.0,0.0,0.0,2.0,1.0871846461938384,1.0737380612697685,1
H202502002,BOT_021,prod,dom,//div[@id='old-949'],//div[@id='new-665'],0.4613612054765866,0.0,1.0,0.0,3.0,1.8664012082462507,1.6953419390161522,1
H202502003,BOT_027,qa,dom,//div[@id='old-952'],//div[@id='old-952'],0.4846353842702058,0.0,0.0,0.0,4.0,1.447850465409392,2.2837621006699838,1
H202502004,BOT_004,qa,dom,//div[@id='old-978'],//div[@id='new-815'],0.3870038088898746,1.0,1.0,0.0,1.0,0.8666411140531065,1.2827967110910097,1
H202502005,BOT_024,prod,css,//div[@id='old-936'],//div[@id='new-567'],0.4908116801067762,1.0,1.0,0.0,0.0,1.629828235356485,1.5966859891149008,0
H202502006,BOT_004,prod,vision,//div[@id='old-254'],//div[@id='new-433'],0.39575411205658245,1.0,1.0,1.0,2.0,0.9340245136527121,0.9393334418150865,0
H202502007,BOT_007,prod,css,//div[@id='old-808'],//div[@id='old-808'],0.5202085277563422,1.0,0.0,0.0,1.0,0.9489042976688656,1.106345611185679,1
H202502008,BOT_023,prod,css,//div[@id='old-641'],//div[@id='new-898'],0.5142431997046685,0.0,1.0,0.0,3.0,0.6281138809912247,0.8749959499444181,1
H202502009,BOT_027,qa,dom,//div[@id='old-961'],//div[@id='old-961'],0.5074311879596394,1.0,0.0,0.0,4.0,0.5592634489043831,0.9347519809387559,1
H202502010,BOT_003,qa,css,//div[@id='old-700'],//div[@id='old-700'],0.651948648198023,1.0,0.0,0.0,2.0,2.208650986347963,2.0300062387634106,0
H202502011,BOT_027,qa,vision,//div[@id='old-343'],//div[@id='new-904'],0.461961523608089,1.0,1.0,1.0,1.0,1.5139659693403877,1.5016312807634862,1
H202502012,BOT_020,prod,css,//div[@id='old-591'],//div[@id='old-591'],0.5537544975405014,1.0,0.0,0.0,0.0,2.4209719171200903,2.392264359473217,0
H202502013,BOT_009,qa,vision,//div[@id='old-738'],//div[@id='new-361'],0.3188434707189586,1.0,1.0,1.0,3.0,2.9859583019994265,2.791591669548516,0
H202502014,BOT_028,dev,dom,//div[@id='old-834'],//div[@id='new-336'],0.45406751966930103,1.0,1.0,0.0,4.0,0.605541334708907,0.6764814899197663,0
H202502015,BOT_018,qa,ocr,//div[@id='old-640'],//div[@id='old-640'],0.4986428920165863,1.0,0.0,1.0,0.0,1.0287204374735408,1.0695963166080686,0
H202502016,BOT_011,prod,css,//div[@id='old-610'],//div[@id='old-610'],0.39554705855920136,1.0,0.0,0.0,2.0,1.9083405519837995,1.7037698893255269,0
H202502017,BOT_030,dev,css,//div[@id='old-607'],//div[@id='new-835'],0.6397885847605259,0.0,1.0,0.0,1.0,1.3623078011997476,1.6309590513573182,1
H202502018,BOT_029,prod,css,//div[@id='old-827'],//div[@id='old-827'],0.5048406176672611,0.0,0.0,0.0,0.0,1.1015770166785104,0.8781071581871879,0
H202502019,BOT_018,prod,dom,//div[@id='old-890'],//div[@id='old-890'],0.3859657332598821,0.0,0.0,0.0,3.0,1.2506952524558954,1.5267923856176673,1
H202502020,BOT_023,dev,dom,//div[@id='old-565'],//div[@id='new-338'],0.6284424175399115,0.0,1.0,0.0,0.0,2.0125234755434556,4.061813792523423,1
H202502021,BOT_014,dev,css,//div[@id='old-589'],//div[@id='new-387'],0.4148960955464999,1.0,1.0,0.0,3.0,1.4726255162699686,1.9832835795118622,1
H202502022,BOT_026,prod,css,//div[@id='old-103'],//div[@id='new-139'],0.5836953581804752,0.0,1.0,0.0,0.0,1.452470398292589,2.2086295601771377,1
H202502023,BOT_001,prod,dom,//div[@id='old-884'],//div[@id='new-328'],0.3331998459843901,0.0,1.0,0.0,1.0,1.4001635445834717,1.4719770293548227,1
H202502024,BOT_026,prod,dom,//div[@id='old-826'],//div[@id='new-957'],0.5630887678798784,0.0,1.0,0.0,3.0,1.9304948410440645,3.600406732000588,1
H202502025,BOT_009,qa,ocr,//div[@id='old-480'],//div[@id='new-936'],0.3109475281244255,0.0,1.0,1.0,2.0,1.8543110492665336,2.1770431429223565,1
H202502026,BOT_015,qa,dom,//div[@id='old-166'],//div[@id='old-166'],0.5385430459753092,1.0,0.0,0.0,2.0,1.664580891954537,1.6508382041009395,0
H202502027,BOT_017,qa,vision,//div[@id='old-638'],//div[@id='new-849'],0.5211876120534675,1.0,1.0,1.0,0.0,1.2599332433150934,1.2601958828339928,0
H202502028,BOT_011,dev,dom,//div[@id='old-411'],//div[@id='new-163'],0.7032577277563459,0.0,1.0,0.0,2.0,1.0047973741605505,1.2945030529961195,1
H202502029,BOT_021,prod,hybrid,//div[@id='old-328'],//div[@id='old-328'],0.5236776096429869,0.0,0.0,1.0,2.0,0.5927147777508655,0.7005946489926719,1
H202502030,BOT_009,prod,dom,//div[@id='old-757'],//div[@id='old-757'],0.29584529775567164,0.0,0.0,0.0,5.0,1.5151396970085456,2.39746266519053,1
H202502031,BOT_016,qa,ocr,//div[@id='old-615'],//div[@id='new-315'],0.5104671630039161,1.0,1.0,1.0,0.0,1.3701635100545446,0.9458484465310399,1
H202502032,BOT_026,dev,dom,//div[@id='old-831'],//div[@id='old-831'],0.5255495027287079,1.0,0.0,0.0,3.0,0.6138214390247985,0.8849085074553704,1
H202502033,BOT_013,prod,dom,//div[@id='old-270'],//div[@id='old-270'],0.5891960474911735,1.0,0.0,0.0,2.0,0.9386678501120026,1.1878997603021904,1
H202502034,BOT_025,prod,css,//div[@id='old-346'],//div[@id='new-993'],0.32352881436043757,1.0,1.0,0.0,2.0,1.2016813805273125,1.399109637389513,1
H202502035,BOT_003,qa,vision,//div[@id='old-701'],//div[@id='new-712'],0.4595191341782068,0.0,1.0,1.0,3.0,1.5027818941045785,1.9756972721768,1
H202502036,BOT_024,prod,css,//div[@id='old-273'],//div[@id='new-925'],0.18497795707995396,0.0,1.0,0.0,1.0,1.4296168923685038,1.7675457475272656,1
H202502037,BOT_017,qa,css,//div[@id='old-574'],//div[@id='new-592'],0.6679739971341914,1.0,1.0,0.0,1.0,1.6706609528511136,1.8978005783684184,0
H202502038,BOT_013,prod,vision,//div[@id='old-635'],//div[@id='new-280'],0.2476108577643839,1.0,1.0,1.0,4.0,0.7198363494240924,0.7494393958090587,0
H202502039,BOT_008,prod,ocr,//div[@id='old-584'],//div[@id='new-780'],0.3585303891119939,0.0,1.0,1.0,3.0,0.859525882849795,0.896614801856553,1
H202502040,BOT_012,qa,vision,//div[@id='old-520'],//div[@id='new-706'],0.35915893160189294,1.0,1.0,1.0,3.0,0.6704329386632464,0.8452593622692686,1
H202502041,BOT_011,prod,css,//div[@id='old-813'],//div[@id='new-354'],0.3871174477381068,1.0,1.0,0.0,5.0,2.152037334819722,2.2269799614695938,0
H202502042,BOT_030,prod,vision,//div[@id='old-709'],//div[@id='new-114'],0.43726657208914554,0.0,1.0,1.0,1.0,0.8004368843025772,1.1643571786012648,1
H202502043,BOT_013,prod,vision,//div[@id='old-632'],//div[@id='old-632'],0.3098158899143308,0.0,0.0,1.0,2.0,0.960249962770826,0.8764575204449435,1
H202502044,BOT_003,prod,dom,//div[@id='old-838'],//div[@id='old-838'],0.5433453347530399,1.0,0.0,0.0,2.0,1.1524949986773374,1.0522032427165446,0
H202502045,BOT_012,qa,ocr,//div[@id='old-379'],//div[@id='old-379'],0.6108164521125014,0.0,0.0,1.0,2.0,1.257363552059722,1.373415678437511,1
H202502046,BOT_001,qa,ocr,//div[@id='old-885'],//div[@id='old-885'],0.46610666033430226,1.0,0.0,1.0,0.0,2.2618958268818647,2.1368024074342524,0
H202502047,BOT_006,prod,dom,//div[@id='old-567'],//div[@id='old-567'],0.3471325549155575,1.0,0.0,0.0,3.0,1.1709811486415356,0.9375166603092856,0
H202502048,BOT_021,qa,hybrid,//div[@id='old-377'],//div[@id='old-377'],0.4633638006973072,0.0,0.0,1.0,1.0,1.023132132365108,1.592780372955788,1
H202502049,BOT_021,qa,hybrid,//div[@id='old-186'],//div[@id='old-186'],0.4146797754972884,1.0,0.0,1.0,3.0,3.3111528230483276,5.07749839803064,1
H202502050,BOT_004,dev,vision,//div[@id='old-463'],//div[@id='old-463'],0.40457107648730956,1.0,0.0,1.0,2.0,1.2698215410354479,1.1539494523101181,0
H202502051,BOT_024,dev,dom,//div[@id='old-732'],//div[@id='new-190'],0.4442509777125935,0.0,1.0,0.0,4.0,0.6907573439070293,0.9906398313072706,1
H202502052,BOT_013,prod,css,//div[@id='old-216'],//div[@id='new-617'],0.35476983935225737,1.0,1.0,0.0,1.0,0.8599725214925493,0.6841575612868736,0
H202502053,BOT_017,prod,vision,//div[@id='old-113'],//div[@id='new-846'],0.431802376923123,0.0,1.0,1.0,2.0,1.0264490373836648,1.307145491551665,1
H202502054,BOT_011,prod,css,//div[@id='old-513'],//div[@id='new-717'],0.5171616744955726,1.0,1.0,0.0,0.0,1.6850820523495287,1.3568941871012379,0
H202502055,BOT_006,qa,dom,//div[@id='old-304'],//div[@id='old-304'],0.6950219446736677,0.0,0.0,0.0,3.0,1.75858837471854,1.7556080369813762,0
H202502056,BOT_022,qa,css,//div[@id='old-779'],//div[@id='new-983'],0.6811924463615369,0.0,1.0,0.0,1.0,1.4247260849695196,2.2773974255021194,1
H202502057,BOT_015,dev,vision,//div[@id='old-368'],//div[@id='new-315'],0.48310068213462776,1.0,1.0,1.0,1.0,0.8710408789802874,0.9458892329001348,0
H202502058,BOT_020,qa,css,//div[@id='old-574'],//div[@id='new-893'],0.44963711594477485,0.0,1.0,0.0,1.0,1.5172555094938511,1.8922673044647706,1
H202502059,BOT_003,qa,ocr,//div[@id='old-691'],//div[@id='new-113'],0.454638696226058,0.0,1.0,1.0,3.0,1.1586433324019754,1.8133932735453755,1
H202502060,BOT_011,prod,hybrid,//div[@id='old-857'],//div[@id='old-857'],0.618880091071022,1.0,0.0,1.0,1.0,2.083709033703872,1.8430700613083586,1
H202502061,BOT_017,prod,dom,//div[@id='old-996'],//div[@id='new-852'],0.46247414161630246,1.0,1.0,0.0,3.0,0.7277619843199582,0.7093803664460225,0
H202502062,BOT_016,dev,vision,//div[@id='old-328'],//div[@id='old-328'],0.3452440427412182,1.0,0.0,1.0,6.0,1.0294898150783511,1.0694703501034846,0
H202502063,BOT_016,prod,ocr,//div[@id='old-489'],//div[@id='old-489'],0.3398206476195813,1.0,0.0,1.0,1.0,0.30016474705180424,0.2712644579360291,0
H202502064,BOT_017,prod,css,//div[@id='old-142'],//div[@id='new-743'],0.6882010669573314,1.0,1.0,0.0,0.0,0.8377006768879769,0.9147166583794293,0
H202502065,BOT_019,prod,vision,//div[@id='old-307'],//div[@id='old-307'],0.5269662740195444,1.0,0.0,1.0,2.0,0.8943832889341057,0.8640966027542021,0
H202502066,BOT_006,qa,dom,//div[@id='old-993'],//div[@id='new-477'],0.1805004224888878,1.0,1.0,0.0,4.0,0.696066302696412,0.7443147474869245,0
H202502067,BOT_010,prod,css,//div[@id='old-696'],//div[@id='old-696'],0.43066198699324315,0.0,0.0,0.0,2.0,1.1025728210562127,1.4083450281749885,1
H202502068,BOT_015,qa,ocr,//div[@id='old-539'],//div[@id='new-904'],0.542228594225489,1.0,1.0,1.0,1.0,0.7494761764317003,0.7106948128034364,0
H202502069,BOT_012,prod,dom,//div[@id='old-454'],//div[@id='new-883'],0.529614747710918,0.0,1.0,0.0,2.0,3.2187033750540994,3.5549118481194735,1
H202502070,BOT_007,dev,vision,//div[@id='old-626'],//div[@id='old-626'],0.4031445871252493,0.0,0.0,1.0,3.0,2.3744687250718126,3.3579536905241856,1
H202502071,BOT_004,dev,vision,//div[@id='old-171'],//div[@id='new-493'],0.7766567434302782,1.0,1.0,1.0,2.0,1.0645589689453394,1.173423487624208,0
H202502072,BOT_007,dev,css,//div[@id='old-759'],//div[@id='new-313'],0.6009037230120088,1.0,1.0,0.0,0.0,1.3210354641763615,1.334563658156597,0
H202502073,BOT_023,prod,dom,//div[@id='old-624'],//div[@id='new-537'],0.2866015032139407,0.0,1.0,0.0,3.0,2.000397773597211,2.576662223157357,1
H202502074,BOT_020,qa,ocr,//div[@id='old-145'],//div[@id='new-438'],0.4317952360993216,1.0,1.0,1.0,4.0,1.0000005942347276,1.0523085730103887,0
H202502075,BOT_012,prod,hybrid,//div[@id='old-585'],//div[@id='new-729'],0.4003744640369484,0.0,1.0,1.0,3.0,1.0939005637000236,1.2838530529723058,0
